Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Year
S&P 500 Index (USA),2023-01-26,4036.080078125,4061.570068359375,4013.2900390625,4060.429931640625,4060.429931640625,3809590000.0,2023
Gold Futures,2023-01-26,1936.5999755859373,1937.0999755859373,1927.0999755859373,1929.0999755859373,1929.0999755859373,131.0,2023
Crude Oil Futures,2023-01-26,80.4800033569336,82.13999938964844,79.91999816894531,81.01000213623047,81.01000213623047,291060.0,2023
NYSE Composite (New York Stock Exchange),2023-01-27,15985.8701171875,16032.1201171875,15901.169921875,15962.580078125,15962.580078125,3907760000.0,2023
NASDAQ Composite,2023-01-27,11470.4697265625,11691.8896484375,11470.26953125,11621.7099609375,11621.7099609375,6243800000.0,2023
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2023-01-27,7761.10009765625,7777.39990234375,7742.10009765625,7765.2001953125,7765.2001953125,709941200.0,2023
Nifty 50 (National Stock Exchange of India),2023-01-27,17877.19921875,17884.75,17493.55078125,17604.349609375,17604.349609375,476300.0,2023
"BSE SENSEX (Bombay Stock Exchange, India)",2023-01-27,60166.8984375,60166.8984375,58974.69921875,59330.8984375,59330.8984375,12900.0,2023
^N225,2023-01-27,27428.41015625,27452.669921875,27326.91015625,27382.560546875,27382.560546875,71500000.0,2023
Euronext 100 (European Stock Exchange),2023-01-27,1332.949951171875,1336.2900390625,1327.8299560546875,1334.510009765625,1334.510009765625,159670000.0,2023
Dow Jones Industrial Average (USA),2023-01-27,33952.9296875,34164.328125,33830.8515625,33978.078125,33978.078125,441260000.0,2023
S&P 500 Index (USA),2023-01-27,4053.719970703125,4094.2099609375,4048.699951171875,4070.56005859375,4070.56005859375,3907760000.0,2023
Gold Futures,2023-01-27,1928.5999755859373,1928.5999755859373,1928.5999755859373,1928.5999755859373,1928.5999755859373,150902.0,2023
Crude Oil Futures,2023-01-27,81.22000122070312,82.4800033569336,79.04000091552734,79.68000030517578,79.68000030517578,367588.0,2023
NYSE Composite (New York Stock Exchange),2023-01-30,15962.580078125,15974.400390625,15813.23046875,15818.900390625,15818.900390625,3802000000.0,2023
NASDAQ Composite,2023-01-30,11512.33984375,11553.3095703125,11388.5400390625,11393.8095703125,11393.8095703125,5122320000.0,2023
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2023-01-30,7765.2001953125,7790.7001953125,7718.2998046875,7784.89990234375,7784.89990234375,1123538000.0,2023
Nifty 50 (National Stock Exchange of India),2023-01-30,17541.94921875,17709.150390625,17405.55078125,17648.94921875,17648.94921875,432400.0,2023
"BSE SENSEX (Bombay Stock Exchange, India)",2023-01-30,59101.69140625,59644.23828125,58699.19921875,59500.41015625,59500.41015625,11500.0,2023
^N225,2023-01-30,27384.76953125,27486.419921875,27337.25,27433.400390625,27433.400390625,65800000.0,2023
SSE Composite Index (Shanghai Stock Exchange),2023-01-30,3308.8701171875,3310.489990234375,3266.760009765625,3269.320068359375,3269.320068359375,353300.0,2023
Euronext 100 (European Stock Exchange),2023-01-30,1333.75,1333.75,1317.1700439453125,1327.18994140625,1327.18994140625,156472200.0,2023
Dow Jones Industrial Average (USA),2023-01-30,33909.2109375,34055.2890625,33695.1796875,33717.08984375,33717.08984375,343920000.0,2023
S&P 500 Index (USA),2023-01-30,4049.27001953125,4063.85009765625,4015.550048828125,4017.77001953125,4017.77001953125,3802000000.0,2023
Gold Futures,2023-01-30,1928.300048828125,1933.5999755859373,1920.300048828125,1922.9000244140625,1922.9000244140625,27220.0,2023
Crude Oil Futures,2023-01-30,80.04000091552734,80.48999786376953,77.66000366210938,77.9000015258789,77.9000015258789,327426.0,2023
NYSE Composite (New York Stock Exchange),2023-01-31,15818.900390625,16036.990234375,15809.66015625,16036.3896484375,16036.3896484375,4679320000.0,2023
NASDAQ Composite,2023-01-31,11398.580078125,11586.009765625,11398.3701171875,11584.5498046875,11584.5498046875,5695150000.0,2023
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2023-01-31,7784.89990234375,7784.89990234375,7708.2998046875,7771.7001953125,7771.7001953125,838335600.0,2023
Nifty 50 (National Stock Exchange of India),2023-01-31,17731.44921875,17735.69921875,17537.55078125,17662.150390625,17662.150390625,398300.0,2023
"BSE SENSEX (Bombay Stock Exchange, India)",2023-01-31,59770.828125,59787.62890625,59104.58984375,59549.8984375,59549.8984375,9000.0,2023
^N225,2023-01-31,27458.560546875,27494.169921875,27302.220703125,27327.109375,27327.109375,74600000.0,2023
SSE Composite Index (Shanghai Stock Exchange),2023-01-31,3266.139892578125,3277.25,3252.010009765625,3255.669921875,3255.669921875,300200.0,2023
Euronext 100 (European Stock Exchange),2023-01-31,1327.02001953125,1327.3699951171875,1327.02001953125,1327.3699951171875,1327.3699951171875,194880300.0,2023
Dow Jones Industrial Average (USA),2023-01-31,33803.55859375,34095.23046875,33664.91015625,34086.0390625,34086.0390625,360240000.0,2023
S&P 500 Index (USA),2023-01-31,4020.85009765625,4077.159912109375,4020.43994140625,4076.60009765625,4076.60009765625,4679320000.0,2023
Gold Futures,2023-01-31,1923.0,1930.4000244140625,1900.5999755859373,1929.5,1929.5,1910.0,2023
Crude Oil Futures,2023-01-31,77.91000366210938,79.25,76.55000305175781,78.87000274658203,78.87000274658203,312734.0,2023
NYSE Composite (New York Stock Exchange),2023-02-01,16036.3896484375,16222.2001953125,15871.0703125,16121.25,16121.25,4856930000.0,2023
NASDAQ Composite,2023-02-01,11573.1396484375,11904.01953125,11500.330078125,11816.3203125,11816.3203125,6336040000.0,2023
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2023-02-01,7771.7001953125,7798.5,7745.39990234375,7761.10009765625,7761.10009765625,924663100.0,2023
Nifty 50 (National Stock Exchange of India),2023-02-01,17811.599609375,17972.19921875,17353.400390625,17616.30078125,17616.30078125,512900.0,2023
"BSE SENSEX (Bombay Stock Exchange, India)",2023-02-01,60001.171875,60773.44140625,58816.83984375,59708.078125,59708.078125,25300.0,2023
^N225,2023-02-01,27483.41015625,27547.669921875,27322.7890625,27346.880859375,27346.880859375,65800000.0,2023
SSE Composite Index (Shanghai Stock Exchange),2023-02-01,3262.199951171875,3284.919921875,3245.409912109375,3284.919921875,3284.919921875,339500.0,2023
Euronext 100 (European Stock Exchange),2023-02-01,1327.97998046875,1334.06005859375,1324.0999755859375,1327.8699951171875,1327.8699951171875,166571000.0,2023
Dow Jones Industrial Average (USA),2023-02-01,34039.6015625,34334.69921875,33581.421875,34092.9609375,34092.9609375,370120000.0,2023
S&P 500 Index (USA),2023-02-01,4070.070068359375,4148.9501953125,4037.199951171875,4119.2099609375,4119.2099609375,4856930000.0,2023
Gold Futures,2023-02-01,1927.199951171875,1955.0,1922.0,1927.800048828125,1927.800048828125,2290.0,2023
Crude Oil Futures,2023-02-01,79.05999755859375,79.7300033569336,76.05000305175781,76.41000366210938,76.41000366210938,360859.0,2023
NYSE Composite (New York Stock Exchange),2023-02-02,16121.25,16178.5595703125,16035.5400390625,16122.580078125,16122.580078125,5624360000.0,2023
NASDAQ Composite,2023-02-02,12065.150390625,12269.5498046875,12024.1396484375,12200.8203125,12200.8203125,7038210000.0,2023
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2023-02-02,7761.10009765625,7837.7998046875,7758.5,7820.2001953125,7820.2001953125,726760200.0,2023
Nifty 50 (National Stock Exchange of India),2023-02-02,17517.099609375,17653.900390625,17445.94921875,17610.400390625,17610.400390625,490100.0,2023
"BSE SENSEX (Bombay Stock Exchange, India)",2023-02-02,59459.87109375,60007.671875,59215.62109375,59932.23828125,59932.23828125,10400.0,2023
^N225,2023-02-02,27453.669921875,27472.439453125,27338.4296875,27402.05078125,27402.05078125,73200000.0,2023
SSE Composite Index (Shanghai Stock Exchange),2023-02-02,3291.780029296875,3295.760009765625,3272.409912109375,3285.669921875,3285.669921875,333400.0,2023
Euronext 100 (European Stock Exchange),2023-02-02,1328.5699462890625,1346.75,1328.5699462890625,1343.8599853515625,1343.8599853515625,240351200.0,2023
Dow Jones Industrial Average (USA),2023-02-02,34129.30078125,34145.140625,33814.78125,34053.94140625,34053.94140625,429910000.0,2023
S&P 500 Index (USA),2023-02-02,4158.68017578125,4195.43994140625,4141.8798828125,4179.759765625,4179.759765625,5624360000.0,2023
Gold Futures,2023-02-02,1952.300048828125,1959.0999755859373,1911.300048828125,1916.300048828125,1916.300048828125,748.0,2023
Crude Oil Futures,2023-02-02,76.79000091552734,77.23999786376953,74.97000122070312,75.87999725341797,75.87999725341797,339755.0,2023
NYSE Composite (New York Stock Exchange),2023-02-03,16122.580078125,16122.580078125,15953.48046875,15999.400390625,15999.400390625,4694510000.0,2023
NASDAQ Composite,2023-02-03,11946.8603515625,12231.3095703125,11946.8603515625,12006.9501953125,12006.9501953125,5954490000.0,2023
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2023-02-03,7820.2001953125,7906.60009765625,7806.89990234375,7901.7998046875,7901.7998046875,713859100.0,2023
Nifty 50 (National Stock Exchange of India),2023-02-03,17721.75,17870.30078125,17584.19921875,17854.05078125,17854.05078125,424100.0,2023
"BSE SENSEX (Bombay Stock Exchange, India)",2023-02-03,60350.01171875,60905.33984375,60013.05859375,60841.87890625,60841.87890625,9100.0,2023
^N225,2023-02-03,27455.029296875,27612.5703125,27445.689453125,27509.4609375,27509.4609375,92800000.0,2023
SSE Composite Index (Shanghai Stock Exchange),2023-02-03,3275.659912109375,3275.659912109375,3235.35009765625,3263.409912109375,3263.409912109375,293300.0,2023
Euronext 100 (European Stock Exchange),2023-02-03,1343.68994140625,1356.0400390625,1336.9599609375,1356.0400390625,1356.0400390625,213436400.0,2023
Dow Jones Industrial Average (USA),2023-02-03,33926.30078125,34179.578125,33813.859375,33926.01171875,33926.01171875,425150000.0,2023
S&P 500 Index (USA),2023-02-03,4136.68994140625,4182.35986328125,4123.35986328125,4136.47998046875,4136.47998046875,4694510000.0,2023
Gold Futures,2023-02-03,1912.4000244140625,1917.0,1861.5,1862.9000244140625,1862.9000244140625,992.0,2023
Crude Oil Futures,2023-02-03,75.91999816894531,78.0,73.0999984741211,73.38999938964844,73.38999938964844,413414.0,2023
NYSE Composite (New York Stock Exchange),2023-02-06,15999.400390625,15999.400390625,15814.490234375,15895.3603515625,15895.3603515625,4114240000.0,2023
NASDAQ Composite,2023-02-06,11904.41015625,11973.41015625,11843.490234375,11887.4501953125,11887.4501953125,5538350000.0,2023
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2023-02-06,7901.7998046875,7901.7998046875,7808.39990234375,7836.7001953125,7836.7001953125,665926500.0,2023
Nifty 50 (National Stock Exchange of India),2023-02-06,17818.55078125,17823.69921875,17698.349609375,17764.599609375,17764.599609375,282500.0,2023
"BSE SENSEX (Bombay Stock Exchange, India)",2023-02-06,60847.2109375,60847.2109375,60345.609375,60506.8984375,60506.8984375,7500.0,2023
^N225,2023-02-06,27764.66015625,27821.220703125,27656.470703125,27693.650390625,27693.650390625,88400000.0,2023
SSE Composite Index (Shanghai Stock Exchange),2023-02-06,3244.699951171875,3250.35009765625,3226.2099609375,3238.699951171875,3238.699951171875,267100.0,2023
Euronext 100 (European Stock Exchange),2023-02-06,1355.050048828125,1355.050048828125,1332.1800537109375,1337.7099609375,1337.7099609375,157860900.0,2023
Dow Jones Industrial Average (USA),2023-02-06,33874.44140625,33962.83984375,33683.578125,33891.01953125,33891.01953125,296400000.0,2023
S&P 500 Index (USA),2023-02-06,4119.56982421875,4124.6298828125,4093.3798828125,4111.080078125,4111.080078125,4114240000.0,2023
Gold Futures,2023-02-06,1865.5999755859373,1880.0,1863.4000244140625,1866.199951171875,1866.199951171875,424.0,2023
Crude Oil Futures,2023-02-06,73.2300033569336,74.51000213623047,72.25,74.11000061035156,74.11000061035156,380028.0,2023
NYSE Composite (New York Stock Exchange),2023-02-07,15895.3603515625,16056.3896484375,15800.6396484375,16021.6201171875,16021.6201171875,4355860000.0,2023
NASDAQ Composite,2023-02-07,11891.25,12150.2197265625,11836.7802734375,12113.7900390625,12113.7900390625,5720240000.0,2023
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2023-02-07,7836.7001953125,7890.7998046875,7835.39990234375,7864.7001953125,7864.7001953125,777311900.0,2023
Nifty 50 (National Stock Exchange of India),2023-02-07,17790.099609375,17811.150390625,17652.55078125,17721.5,17721.5,354400.0,2023
"BSE SENSEX (Bombay Stock Exchange, India)",2023-02-07,60511.3203125,60655.140625,60063.48828125,60286.0390625,60286.0390625,13600.0,2023
^N225,2023-02-07,27744.900390625,27814.9609375,27662.109375,27685.470703125,27685.470703125,74300000.0,2023
SSE Composite Index (Shanghai Stock Exchange),2023-02-07,3245.22998046875,3250.030029296875,3233.830078125,3248.090087890625,3248.090087890625,250900.0,2023
Euronext 100 (European Stock Exchange),2023-02-07,1337.9100341796875,1340.72998046875,1332.5699462890625,1337.0899658203125,1337.0899658203125,165781800.0,2023
Dow Jones Industrial Average (USA),2023-02-07,33769.78125,34240.0,33634.1015625,34156.69140625,34156.69140625,361620000.0,2023
S&P 500 Index (USA),2023-02-07,4105.35009765625,4176.5400390625,4088.389892578125,4164.0,4164.0,4355860000.0,2023
Gold Futures,2023-02-07,1870.0,1875.699951171875,1868.0,1871.699951171875,1871.699951171875,297.0,2023
Crude Oil Futures,2023-02-07,74.56999969482422,77.5999984741211,74.3499984741211,77.13999938964844,77.13999938964844,408279.0,2023
NYSE Composite (New York Stock Exchange),2023-02-08,16021.6201171875,16026.5498046875,15916.7099609375,15934.7197265625,15934.7197265625,4029820000.0,2023
NASDAQ Composite,2023-02-08,12069.1201171875,12096.3896484375,11890.08984375,11910.51953125,11910.51953125,5052870000.0,2023
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2023-02-08,7864.7001953125,7934.2998046875,7864.7001953125,7885.2001953125,7885.2001953125,587150400.0,2023
Nifty 50 (National Stock Exchange of India),2023-02-08,17750.30078125,17898.69921875,17744.150390625,17871.69921875,17871.69921875,291000.0,2023
"BSE SENSEX (Bombay Stock Exchange, India)",2023-02-08,60332.98828125,60792.1015625,60324.921875,60663.7890625,60663.7890625,13300.0,2023
^N225,2023-02-08,27690.740234375,27719.44921875,27458.529296875,27606.4609375,27606.4609375,69000000.0,2023
SSE Composite Index (Shanghai Stock Exchange),2023-02-08,3251.5,3257.110107421875,3230.43994140625,3232.110107421875,3232.110107421875,234500.0,2023
Euronext 100 (European Stock Exchange),2023-02-08,1339.5,1351.530029296875,1336.3699951171875,1336.4599609375,1336.4599609375,190303900.0,2023
Dow Jones Industrial Average (USA),2023-02-08,34132.8984375,34161.6484375,33899.7890625,33949.01171875,33949.01171875,324090000.0,2023
S&P 500 Index (USA),2023-02-08,4153.47021484375,4156.85009765625,4111.669921875,4117.85986328125,4117.85986328125,4029820000.0,2023
Gold Futures,2023-02-08,1872.0999755859373,1880.4000244140625,1872.0999755859373,1877.4000244140625,1877.4000244140625,230.0,2023
Crude Oil Futures,2023-02-08,77.48999786376953,78.56999969482422,77.08000183105469,78.47000122070312,78.47000122070312,353468.0,2023
NYSE Composite (New York Stock Exchange),2023-02-09,15934.7197265625,16077.0498046875,15796.48046875,15828.599609375,15828.599609375,4270200000.0,2023
NASDAQ Composite,2023-02-09,12069.099609375,12070.9599609375,11745.1103515625,11789.580078125,11789.580078125,5536290000.0,2023
"FTSE 100 Index (Financial Times Stock Exchange, UK)",2023-02-09,7885.2001953125,7949.60009765625,7874.2001953125,7911.2001953125,7911.2001953125,1061015400.0,2023
Nifty 50 (National Stock Exchange of India),2023-02-09,17885.5,17916.900390625,17779.80078125,17893.44921875,17893.44921875,260900.0,2023
"BSE SENSEX (Bombay Stock Exchange, India)",2023-02-09,60715.890625,60863.62890625,60472.80859375,60806.21875,60806.21875,8500.0,2023
^N225,2023-02-09,27453.400390625,27635.380859375,27424.689453125,27584.349609375,27584.349609375,61700000.0,2023
SSE Composite Index (Shanghai Stock Exchange),2023-02-09,3227.72998046875,3270.3798828125,3225.77001953125,3270.3798828125,3270.3798828125,254800.0,2023
Euronext 100 (European Stock Exchange),2023-02-09,1337.6199951171875,1356.5699462890625,1337.6199951171875,1349.6300048828125,1349.6300048828125,211049600.0,2023
Dow Jones Industrial Average (USA),2023-02-09,34105.609375,34252.5703125,33607.12890625,33699.87890625,33699.87890625,347520000.0,2023
S&P 500 Index (USA),2023-02-09,4144.25,4156.22998046875,4069.669921875,4081.5,4081.5,4270200000.0,2023
Gold Futures,2023-02-09,1875.300048828125,1884.5999755859373,1859.800048828125,1866.199951171875,1866.199951171875,223.0,2023
Crude Oil Futures,2023-02-09,78.44999694824219,78.83999633789062,76.5199966430664,78.05999755859375,78.05999755859375,324156.0,2023
NYSE Composite (New York Stock Exchange),2023-02-10,15828.599609375,15922.9501953125,15787.25,15910.6904296875,15910.6904296875,3891520000.0,2023
NASDAQ Composite,2023-02-10,11714.599609375,11775.7998046875,11630.5400390625,11718.1201171875,11718.1201171875,4885030000.0,2023
